epoch,loss,rmse_train,rmse_val
18,5.462076263507143e-11,7.3914525273721665e-06,7.283395916601876e-06
19,5.4635238277978e-11,7.392393399641151e-06,7.283463673957158e-06
20,5.4649099967551964e-11,7.393333817162784e-06,7.289138920896221e-06
21,5.466346875149242e-11,7.394285603368189e-06,7.290107078006258e-06
22,5.4676971977807296e-11,7.3950604928541e-06,7.28976920072455e-06
23,5.468823963128422e-11,7.395799002551939e-06,7.289407221833244e-06
24,5.4699893503595834e-11,7.396622095257044e-06,7.289499080798123e-06
25,5.471188446737329e-11,7.397432909783674e-06,7.289516815944808e-06
26,5.4722939790696755e-11,7.39811821404146e-06,7.289517725439509e-06
27,5.4728007542470533e-11,7.397706667688908e-06,7.289563654921949e-06
28,5.4726543297078934e-11,7.398292837024201e-06,7.28947679817793e-06
29,5.4735532495353564e-11,7.398834895866457e-06,7.289434961421648e-06
30,5.474310074693456e-11,7.399081368930638e-06,7.2893490141723305e-06
31,5.474789024906279e-11,7.399694823106984e-06,7.2891889431048185e-06
32,5.475692746448324e-11,7.400436061288929e-06,7.295654086192371e-06
33,5.476779030288981e-11,7.4010090429510456e-06,7.295069281099131e-06
34,5.477619871574468e-11,7.401531547657214e-06,7.294190709217219e-06
35,5.4783957093018644e-11,7.402049959637225e-06,7.2934585659822915e-06
36,5.479085143922369e-11,7.4025633693963755e-06,7.293312137335306e-06
37,5.4798395127120255e-11,7.4030199357366655e-06,7.293132966879057e-06
38,5.4805209676045405e-11,7.403346444334602e-06,7.292901045730105e-06
39,5.4809623090124047e-11,7.403613835776923e-06,7.292694135685451e-06
40,5.4813169420020456e-11,7.4038689490407705e-06,7.292538157344097e-06
41,5.481673753804373e-11,7.403995368804317e-06,7.292303962458391e-06
42,5.481927842221346e-11,7.404191364912549e-06,7.292182090168353e-06
43,5.4822510975327535e-11,7.404319603665499e-06,7.291851488844259e-06
44,5.482406431611686e-11,7.4043214226549026e-06,7.291738256753888e-06
45,5.48237222286474e-11,7.40426366974134e-06,7.291347174032126e-06
46,5.4822621442518485e-11,7.404203643091023e-06,7.2909269874799065e-06
47,5.4821213679723254e-11,7.403896233881824e-06,7.290435405593598e-06
48,5.481825660069717e-11,7.403651579807047e-06,7.289941095223185e-06
49,5.481367942872239e-11,7.40374025554047e-06,7.289146651601186e-06
50,5.481447434840803e-11,7.4038371167262085e-06,7.288621873158263e-06
51,5.481571266341412e-11,7.40389441489242e-06,7.287280368473148e-06
52,5.48163091307341e-11,7.403898052871227e-06,7.287066637218231e-06
53,5.481531006878981e-11,7.403856670862297e-06,7.293718226719648e-06
54,5.4817214795166434e-11,7.4039294304384384e-06,7.293177077372093e-06
55,5.481821468977799e-11,7.4038289312738925e-06,7.2925895437947474e-06
56,5.4816681888114615e-11,7.40376617613947e-06,7.291998826985946e-06
57,5.481518947081376e-11,7.403426025121007e-06,7.290361736522755e-06
58,5.4810003202732104e-11,7.40253472031327e-06,7.289907443919219e-06
59,5.479666304042397e-11,7.4022109401994385e-06,7.2899420047178864e-06
60,5.4791610276661016e-11,7.4019226303789765e-06,7.28949771655607e-06
61,5.478712095108307e-11,7.401581115118461e-06,7.289029326784657e-06
62,5.478155026827913e-11,7.401150924124522e-06,7.288571396202315e-06
63,5.4774213359420895e-11,7.400370577670401e-06,7.288077995326603e-06
64,5.4763883844399785e-11,7.399832611554302e-06,7.287956577783916e-06
65,5.475735490034772e-11,7.399117748718709e-06,7.287875632755458e-06
66,5.474677211569912e-11,7.3990986493299715e-06,7.287545486178715e-06
67,5.474647915559849e-11,7.399083642667392e-06,7.287231255759252e-06
68,5.474634023894254e-11,7.399076821457129e-06,7.286858362931525e-06
69,5.4746222000190415e-11,7.39905681257369e-06,7.286497748282272e-06
70,5.4745927791088887e-11,7.3990308919746894e-06,7.286134859896265e-06
71,5.4745663558009025e-11,7.3989704105770215e-06,7.285758783837082e-06
72,5.474475428535186e-11,7.398893103527371e-06,7.2856482802308165e-06
73,5.47436075637453e-11,7.39876441002707e-06,7.285529136424884e-06
74,5.4741695620919016e-11,7.398732122965157e-06,7.28516806702828e-06
75,5.474118949799767e-11,7.398667548841331e-06,7.284814273589291e-06
76,5.474024178386827e-11,7.3986020652228035e-06,7.284493221959565e-06
77,5.473926131815965e-11,7.398496109090047e-06,7.284203093149699e-06
78,5.473709568937224e-11,7.398336947517237e-06,7.283846116479253e-06
79,5.4734687199298195e-11,7.398096386168618e-06,7.283450031536631e-06
80,5.4731006532415803e-11,7.39769757274189e-06,7.283091690624133e-06
81,5.4724641623815625e-11,7.397206445602933e-06,7.282686510734493e-06
82,5.4716958464151587e-11,7.39656888981699e-06,7.282319984369678e-06
83,5.470700323306765e-11,7.395747161353938e-06,7.281966190930689e-06
84,5.4696401852183387e-11,7.394694421236636e-06,7.28160239304998e-06
85,5.468075214842827e-11,7.394446583930403e-06,7.281263151526218e-06
86,5.467638536371666e-11,7.39410643291194e-06,7.281035323103424e-06
87,5.4671560056895886e-11,7.393771284114337e-06,7.2807938522601034e-06
88,5.466665509157309e-11,7.393398846033961e-06,7.280518730112817e-06
89,5.4661267734346097e-11,7.39298820917611e-06,7.280243607965531e-06
90,5.465516747515942e-11,7.392522547888802e-06,7.27937094779918e-06
91,5.4648252034716905e-11,7.392015959339915e-06,7.278187695192173e-06
92,5.463848817832684e-11,7.391339295281796e-06,7.27666747479816e-06
93,5.4631136281457774e-11,7.391141934931511e-06,7.275841198861599e-06
94,5.462883687079589e-11,7.391003236989491e-06,7.274067229445791e-06
95,5.462675894962743e-11,7.390848622890189e-06,7.2737320806481875e-06
96,5.462447646986668e-11,7.3906517172872555e-06,7.273428764165146e-06
97,5.462154950564013e-11,7.390250630123774e-06,7.2730831561784726e-06
98,5.4615622441245294e-11,7.389793154288782e-06,7.272747552633518e-06
99,5.460881538632556e-11,7.389704478555359e-06,7.27248698240146e-06
100,5.4607472571577274e-11,7.389605798380217e-06,7.2723023549770005e-06
epoch,loss,rmse_train,rmse_val
1,7.828029641165913e-11,8.848191100696567e-06,9.632209184928797e-06
2,7.829258213964962e-11,8.84889050212223e-06,9.634170965000521e-06
3,7.830391057783715e-11,8.849628102325369e-06,9.635781680117361e-06
4,7.831605308705747e-11,8.850404810800683e-06,9.635671631258447e-06
5,7.833087289910168e-11,8.851319762470666e-06,9.635556125431322e-06
6,7.834600301848128e-11,8.852248356561176e-06,9.635417882236652e-06
7,7.836462645460785e-11,8.853479812387377e-06,9.635261449147947e-06
8,7.838638349522143e-11,8.854302905092482e-06,9.63506772677647e-06
9,7.840105759049365e-11,8.854734915075824e-06,9.634820344217587e-06
10,7.84086975902376e-11,8.855063242663164e-06,9.635400601837318e-06
11,7.841375798678385e-11,8.855407941155136e-06,9.636389222578146e-06
12,7.841956861653899e-11,8.855804480845109e-06,9.637885341362562e-06
13,7.842619581532873e-11,8.856387466948945e-06,9.638447409088258e-06
14,7.843653865302613e-11,8.856985914462712e-06,9.638450137572363e-06
15,7.84471140824472e-11,8.857601642375812e-06,9.638451047067065e-06
16,7.845812194373636e-11,8.858206456352491e-06,9.638452866056468e-06
17,7.846890859308786e-11,8.858845831127837e-06,9.63845377555117e-06
18,7.847920147074917e-11,8.859542504069395e-06,9.638452866056468e-06
19,7.849155048145207e-11,8.860286470735446e-06,9.63837192102801e-06
20,7.85047438167652e-11,8.860995876602829e-06,9.637943549023475e-06
21,7.851730599028883e-11,8.86137149791466e-06,9.637450602895115e-06
22,7.852461625379448e-11,8.861356945999432e-06,9.636954018787947e-06
23,7.85247147860879e-11,8.861365131451748e-06,9.636487448005937e-06
24,7.852484856796238e-11,8.86138150235638e-06,9.63570437306771e-06
25,7.852512057260341e-11,8.861393325787503e-06,9.634649359213654e-06
26,7.85253073676273e-11,8.861404239723925e-06,9.634161870053504e-06
27,7.852699435151323e-11,8.861641617841087e-06,9.63380625762511e-06
28,7.853240224786617e-11,8.8619563030079e-06,9.633396075514611e-06
29,7.853687894465722e-11,8.862266440701205e-06,9.632941328163724e-06
30,7.854247419114557e-11,8.862552931532264e-06,9.632507499190979e-06
31,7.854583150557203e-11,8.8626738943276e-06,9.632045475882478e-06
32,7.854797784423439e-11,8.862806680554058e-06,9.631552529754117e-06
33,7.85475998132945e-11,8.862949471222237e-06,9.631039574742317e-06
34,7.855004119372567e-11,8.863135008141398e-06,9.630361091694795e-06
35,7.855343764351374e-11,8.863446964824107e-06,9.629500709706917e-06
36,7.855897155018e-11,8.863870789355133e-06,9.628552106732968e-06
37,7.856887168644633e-11,8.864506526151672e-06,9.627523468225263e-06
38,7.858096978674567e-11,8.865196832630318e-06,9.626125574868638e-06
39,7.859427941792063e-11,8.865703421179205e-06,9.624754966353066e-06
40,7.860341072474242e-11,8.86583438841626e-06,9.624161066312809e-06
41,7.860306100448966e-11,8.865974450600334e-06,9.623462574381847e-06
42,7.860551209937228e-11,8.866142707120162e-06,9.622549441701267e-06
43,7.860848555418798e-11,8.866374628269114e-06,9.622288416721858e-06
44,7.861260142849602e-11,8.866743883118033e-06,9.622276593290735e-06
45,7.861916201390429e-11,8.866746611602139e-06,9.622265679354314e-06
46,7.861918699392234e-11,8.86667021404719e-06,9.622252036933787e-06
47,7.861784973028917e-11,8.86648012965452e-06,9.622241122997366e-06
48,7.861449907720086e-11,8.86629095475655e-06,9.622231118555646e-06
49,7.860906453549532e-11,8.865855306794401e-06,9.622221114113927e-06
50,7.860111839175233e-11,8.865448762662709e-06,9.622209290682804e-06
51,7.85939174852146e-11,8.86520319909323e-06,9.62219746725168e-06
52,7.858960010542759e-11,8.864959454513155e-06,9.622185643820558e-06
53,7.858518114023383e-11,8.864713890943676e-06,9.622172910894733e-06
54,7.858094203117006e-11,8.864468327374198e-06,9.622162906453013e-06
55,7.857889838813748e-11,8.864220944815315e-06,9.622150173527189e-06
56,7.857453632187372e-11,8.863976290740538e-06,9.622137440601364e-06
57,7.857020617452192e-11,8.863729817676358e-06,9.622122888686135e-06
58,7.856585493293267e-11,8.863486982590985e-06,9.622108336770907e-06
59,7.856155531671405e-11,8.863242328516208e-06,9.622093784855679e-06
60,7.855710887350042e-11,8.862981303536799e-06,9.62208378041396e-06
61,7.85524750801514e-11,8.862723007041495e-06,9.621941899240483e-06
62,7.854790262662448e-11,8.862468348524999e-06,9.621227036404889e-06
63,7.854338623936031e-11,8.862203685566783e-06,9.620421224099118e-06
64,7.853870970242482e-11,8.862098184181377e-06,9.619351658329833e-06
65,7.853681732727935e-11,8.862110917107202e-06,9.618800504540559e-06
66,7.853479505604e-11,8.861818059813231e-06,9.61879050009884e-06
67,7.852874989167092e-11,8.86147881828947e-06,9.618777767173015e-06
68,7.852276912023726e-11,8.861142305249814e-06,9.618765943741892e-06
69,7.851680389192595e-11,8.86080670170486e-06,9.618752301321365e-06
70,7.851088168475684e-11,8.860467460181098e-06,9.618738658900838e-06
71,7.850792793639983e-11,8.860130947141442e-06,9.618725925975014e-06
72,7.850195993253096e-11,8.859791705617681e-06,9.618715921533294e-06
73,7.849595334841197e-11,8.859454283083323e-06,9.61870318860747e-06
74,7.848997146675529e-11,8.859121408022474e-06,9.618689546186943e-06
75,7.848406258226248e-11,8.858783075993415e-06,9.618675903766416e-06
76,7.847808014549428e-11,8.858453838911373e-06,9.61866226134589e-06
77,7.847223093548905e-11,8.858125511324033e-06,9.61864679993596e-06
78,7.84664400121926e-11,8.858137334755156e-06,9.618637704988942e-06
79,7.84666268072165e-11,8.858145520207472e-06,9.618630429031327e-06
80,7.846680055711986e-11,8.858157343638595e-06,9.618623153073713e-06
81,7.846697042124262e-11,8.858167348080315e-06,9.618614967621397e-06
82,7.846718164117306e-11,8.858178262016736e-06,9.618603144190274e-06
83,7.846734428884616e-11,8.858184628479648e-06,9.618587682780344e-06
84,7.846745642137165e-11,8.85819554241607e-06,9.618572221370414e-06
85,7.846482602547056e-11,8.857830835040659e-06,9.618560397939291e-06
86,7.845752908464121e-11,8.85742610989837e-06,9.618553121981677e-06
87,7.845022714780825e-11,8.857015018293168e-06,9.618545846024062e-06
88,7.844305954796126e-11,8.856614840624388e-06,9.618537660571747e-06
89,7.843957067210639e-11,8.856219210429117e-06,9.61852947511943e-06
90,7.843254573591807e-11,8.85582539922325e-06,9.618520380172413e-06
91,7.842557769865977e-11,8.855438863974996e-06,9.618512194720097e-06
92,7.84187195734809e-11,8.85505596670555e-06,9.618502190278377e-06
93,7.84120446351011e-11,8.85469216882484e-06,9.618492185836658e-06
94,7.840560756200433e-11,8.854333827912342e-06,9.618487638363149e-06
95,7.839925125763258e-11,8.854197403707076e-06,9.618480362405535e-06
96,7.839683846544431e-11,8.854216503095813e-06,9.618472176953219e-06
97,7.839716570368082e-11,8.85423560248455e-06,9.618463991500903e-06
98,7.839754123661891e-11,8.854254701873288e-06,9.617491741664708e-06
99,7.839799615050325e-11,8.854279258230235e-06,9.61614932748489e-06
100,7.839845023172032e-11,8.854309271555394e-06,9.615227099857293e-06
epoch,loss,rmse_train,rmse_val
1,1.2702859653046517e-09,3.5641336580738425e-05,6.725727871526033e-05
2,1.2703523122326033e-09,3.564282087609172e-05,6.725762796122581e-05
3,1.270466998271047e-09,3.5644552554003894e-05,6.725738785462454e-05
4,1.270565013200553e-09,3.564637154340744e-05,6.725837010890245e-05
5,1.2706718344190904e-09,3.5648277844302356e-05,6.725935963913798e-05
6,1.270799678820822e-09,3.5650118661578745e-05,6.725959974573925e-05
7,1.2709311159042614e-09,3.565202496247366e-05,6.725980347255245e-05
8,1.2710668473303598e-09,3.565241786418483e-05,6.726005085511133e-05
9,1.2710951535765958e-09,3.565251245163381e-05,6.726027640979737e-05
10,1.2711018193556355e-09,3.565265069482848e-05,6.726048013661057e-05
11,1.2711116825769863e-09,3.565279257600196e-05,6.726070569129661e-05
12,1.2711217012295605e-09,3.565294173313305e-05,6.726094579789788e-05
13,1.2711321462077762e-09,3.565307997632772e-05,6.726114224875346e-05
14,1.2711421648603505e-09,3.5653094528242946e-05,6.726133142365143e-05
15,1.271143230674454e-09,3.5653109080158174e-05,6.726158608216792e-05
16,1.2711442964885579e-09,3.565324004739523e-05,6.726173887727782e-05
17,1.2711591601544114e-09,3.565360020729713e-05,6.726191350026056e-05
18,1.2711882568794408e-09,3.565401493688114e-05,6.726210267515853e-05
19,1.2712182595464583e-09,3.565443694242276e-05,6.726230640197173e-05
20,1.2712388031133059e-09,3.5654484236147255e-05,6.726246647303924e-05
21,1.2712422847727112e-09,3.5654484236147255e-05,6.726069841533899e-05
22,1.2712422847727112e-09,3.5654484236147255e-05,6.726088759023696e-05
23,1.2712422847727112e-09,3.5654484236147255e-05,6.726109859300777e-05
24,1.2712422847727112e-09,3.565460065146908e-05,6.726122956024483e-05
25,1.2712505981227195e-09,3.565475344657898e-05,6.726124411216006e-05
26,1.2712614694265766e-09,3.565491351764649e-05,6.726130231982097e-05
27,1.271272980218896e-09,3.565507722669281e-05,6.726138235535473e-05
28,1.2712843489026681e-09,3.565507722669281e-05,6.726144056301564e-05
29,1.2712843489026681e-09,3.565507722669281e-05,6.72614696668461e-05
30,1.2712843489026681e-09,3.565507722669281e-05,6.726149149471894e-05
31,1.2712843489026681e-09,3.565507722669281e-05,6.726154242642224e-05
32,1.2712843489026681e-09,3.565507722669281e-05,6.726160063408315e-05
33,1.2712843489026681e-09,3.565507722669281e-05,6.726162973791361e-05
34,1.2712843489026681e-09,3.565514271031134e-05,6.726162973791361e-05
35,1.2712891095389978e-09,3.565531369531527e-05,6.7261622461956e-05
36,1.2713015440368736e-09,3.565550287021324e-05,6.726165156578645e-05
37,1.2713147601317586e-09,3.565566294128075e-05,6.726166611770168e-05
38,1.2713264840868988e-09,3.565566294128075e-05,6.726170249748975e-05
39,1.2713264840868988e-09,3.565581573639065e-05,6.726172432536259e-05
40,1.271349345799422e-09,3.565615770639852e-05,6.726171704940498e-05
41,1.2713722874480026e-09,3.5656386899063364e-05,6.726171704940498e-05
42,1.2713778296813416e-09,3.5656386899063364e-05,6.726173887727782e-05
43,1.2713778296813416e-09,3.5656386899063364e-05,6.726173160132021e-05
44,1.2713778296813416e-09,3.5656386899063364e-05,6.726176070515066e-05
45,1.2713778296813416e-09,3.5656386899063364e-05,6.726178980898112e-05
46,1.2713778296813416e-09,3.5656386899063364e-05,6.725915591232479e-05
47,1.2713778296813416e-09,3.5656386899063364e-05,6.725915591232479e-05
48,1.2713778296813416e-09,3.5656386899063364e-05,6.725915591232479e-05
49,1.2713778296813416e-09,3.5656386899063364e-05,6.725915591232479e-05
50,1.2713778296813416e-09,3.5656386899063364e-05,6.725918501615524e-05
51,1.2713778296813416e-09,3.565639053704217e-05,6.725918501615524e-05
52,1.271378256006983e-09,3.565658334991895e-05,6.725918501615524e-05
53,1.2713919694817833e-09,3.565679071471095e-05,6.72592141199857e-05
54,1.27140660666214e-09,3.565697625163011e-05,6.725924322381616e-05
55,1.2714199648655723e-09,3.565697625163011e-05,6.725927232764661e-05
56,1.2714199648655723e-09,3.565697625163011e-05,6.725922139594331e-05
57,1.2714199648655723e-09,3.565697625163011e-05,6.725884304614738e-05
58,1.2714199648655723e-09,3.565697625163011e-05,6.725843559252098e-05
59,1.2714199648655723e-09,3.565697625163011e-05,6.725799175910652e-05
60,1.2714199648655723e-09,3.565697625163011e-05,6.725688581354916e-05
61,1.2714199648655723e-09,3.565697625163011e-05,6.725487037329003e-05
62,1.2714199648655723e-09,3.565697625163011e-05,6.725407001795247e-05
63,1.2714199648655723e-09,3.565697625163011e-05,6.725358980474994e-05
64,1.2714199648655723e-09,3.565697625163011e-05,6.725358980474994e-05
65,1.2714199648655723e-09,3.565697625163011e-05,6.725358980474994e-05
66,1.2714199648655723e-09,3.565697625163011e-05,6.725358980474994e-05
67,1.2714199648655723e-09,3.565697625163011e-05,6.725362618453801e-05
68,1.2714199648655723e-09,3.565697625163011e-05,6.725364801241085e-05
69,1.2714199648655723e-09,3.565697625163011e-05,6.725365528836846e-05
70,1.2714199648655723e-09,3.565697625163011e-05,6.725366984028369e-05
71,1.2714199648655723e-09,3.565697625163011e-05,6.725369166815653e-05
72,1.2714199648655723e-09,3.565697625163011e-05,6.725368439219892e-05
73,1.2714199648655723e-09,3.565697625163011e-05,6.72536771162413e-05
74,1.2714199648655723e-09,3.565697625163011e-05,6.725366984028369e-05
75,1.2714199648655723e-09,3.565697625163011e-05,6.725174171151593e-05
76,1.2714199648655723e-09,3.565697625163011e-05,6.725174171151593e-05
77,1.2714199648655723e-09,3.565697625163011e-05,6.725173443555832e-05
78,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
79,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
80,1.2714199648655723e-09,3.565697625163011e-05,6.725171260768548e-05
81,1.2714199648655723e-09,3.565697625163011e-05,6.725171260768548e-05
82,1.2714199648655723e-09,3.565697625163011e-05,6.725171988364309e-05
83,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
84,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
85,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
86,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
87,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
88,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
89,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
90,1.2714199648655723e-09,3.565697625163011e-05,6.72517271596007e-05
91,1.2714199648655723e-09,3.565697625163011e-05,6.725173443555832e-05
92,1.2714199648655723e-09,3.565697625163011e-05,6.725175626343116e-05
93,1.2714199648655723e-09,3.565697625163011e-05,6.7251778091304e-05
94,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
95,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
96,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
97,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
98,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
99,1.2714199648655723e-09,3.565697625163011e-05,6.725178536726162e-05
100,1.2714199648655723e-09,3.565697625163011e-05,6.725179991917685e-05
epoch,loss,rmse_train,rmse_val
1,2.2917906150610178e-09,4.7872719733277336e-05,2.9636246836162172e-05
2,2.291798013587254e-09,4.787276338902302e-05,2.9636246836162172e-05
3,2.2917936703947815e-09,4.787206125911325e-05,2.9636246836162172e-05
4,2.2917350595008657e-09,4.787177385878749e-05,2.9636246836162172e-05
5,2.2917072950434656e-09,4.787180296261795e-05,2.9636161343660206e-05
6,2.2917095776620045e-09,4.787172292708419e-05,2.9636023100465536e-05
7,2.2916908815062696e-09,4.787138823303394e-05,2.9635877581313252e-05
8,2.291651881591861e-09,4.787107900483534e-05,2.9635708415298723e-05
9,2.2916407793616146e-09,4.7870820708340034e-05,2.9635677492478862e-05
10,2.291615555094495e-09,4.787056241184473e-05,2.963566112157423e-05
11,2.2915589692473757e-09,4.786949648405425e-05,2.963565020763781e-05
12,2.2914879505009365e-09,4.786950012203306e-05,2.963565020763781e-05
13,2.2914881991908943e-09,4.786949648405425e-05,2.963565020763781e-05
14,2.291488421235499e-09,4.786950012203306e-05,2.963565020763781e-05
15,2.2914887232161618e-09,4.786951467394829e-05,2.963565020763781e-05
16,2.291490313055533e-09,4.7869554691715166e-05,2.962751023005694e-05
17,2.2914942565677165e-09,4.786960198543966e-05,2.962751023005694e-05
18,2.2914980224442162e-09,4.786965291714296e-05,2.962751023005694e-05
19,2.291504657137011e-09,4.786972203874029e-05,2.962751023005694e-05
20,2.29151108754877e-09,4.786976205650717e-05,2.962751023005694e-05
21,2.2915141872914545e-09,4.7869631089270115e-05,2.962751023005694e-05
22,2.2915016995028735e-09,4.786902718478814e-05,2.962751023005694e-05
23,2.2914439412602406e-09,4.786871068063192e-05,2.962751023005694e-05
24,2.2914134678586606e-09,4.7868728870525956e-05,2.962751023005694e-05
25,2.2914152530972844e-09,4.78687506983988e-05,2.962751023005694e-05
26,2.291417544597607e-09,4.7868779802229255e-05,2.962751023005694e-05
27,2.2914200314971823e-09,4.786881254403852e-05,2.962751023005694e-05
28,2.29142337104804e-09,4.786883800989017e-05,2.962724829558283e-05
29,2.291425920120105e-09,4.786884892382659e-05,2.96253856504336e-05
30,2.291427110279187e-09,4.786886347574182e-05,2.9625372917507775e-05
31,2.2914285047193063e-09,4.786887802765705e-05,2.962535472761374e-05
32,2.291429836986936e-09,4.7868892579572275e-05,2.962534381367732e-05
33,2.2914308672739024e-09,4.786889985552989e-05,2.962534381367732e-05
34,2.2914318620337325e-09,4.786891440744512e-05,2.962534381367732e-05
35,2.2914329367296204e-09,4.7868918045423925e-05,2.962534381367732e-05
36,2.2914336472723564e-09,4.786893259733915e-05,2.96252310363343e-05
37,2.2914342778790343e-09,4.786893623531796e-05,2.9625058232340962e-05
38,2.2914275721319653e-09,4.786867793882266e-05,2.9624870876432396e-05
39,2.2913906505550585e-09,4.7868255933281034e-05,2.9624794478877448e-05
40,2.29136989382539e-09,4.786780118593015e-05,2.9624794478877448e-05
41,2.2913261688017882e-09,4.7867481043795124e-05,2.9624794478877448e-05
42,2.291295579937014e-09,4.7867477405816317e-05,2.9624794478877448e-05
43,2.2912951802567248e-09,4.7867466491879895e-05,2.9624794478877448e-05
44,2.291294194378679e-09,4.786745921592228e-05,2.9624794478877448e-05
45,2.291281884225782e-09,4.7866928071016446e-05,2.9624794478877448e-05
46,2.2912427333210417e-09,4.786637146025896e-05,2.9624794478877448e-05
47,2.2911888475363185e-09,4.786630597664043e-05,2.9624794478877448e-05
48,2.2911831099037273e-09,4.786629506270401e-05,2.9624794478877448e-05
49,2.2911823549520705e-09,4.7866291424725205e-05,2.9624794478877448e-05
50,2.2911825769966754e-09,4.7866291424725205e-05,2.9624794478877448e-05
51,2.291182878977338e-09,4.7866291424725205e-05,2.9624794478877448e-05
52,2.2911823105431496e-09,4.7866276872809976e-05,2.9624794478877448e-05
53,2.291180480895605e-09,4.7866280510788783e-05,2.9624794478877448e-05
54,2.291180933866599e-09,4.786629870068282e-05,2.9624794478877448e-05
55,2.2911827013416543e-09,4.7866316890576854e-05,2.9624794478877448e-05
56,2.2911845753981197e-09,4.78663387184497e-05,2.9624794478877448e-05
57,2.2911866270902693e-09,4.786568024428561e-05,2.9624794478877448e-05
58,2.291119161057509e-09,4.7863301006145775e-05,2.9624794478877448e-05
59,2.2908172159219477e-09,4.786206045537256e-05,2.9624794478877448e-05
60,2.2907764929414043e-09,4.786185672855936e-05,2.9624794478877448e-05
61,2.290700331641915e-09,4.7861198254395276e-05,2.9624794478877448e-05
62,2.290693110751363e-09,4.7861176426522434e-05,2.9624794478877448e-05
63,2.2906924712629006e-09,4.7861176426522434e-05,2.9624794478877448e-05
64,2.290692391326843e-09,4.7861176426522434e-05,2.9624794478877448e-05
65,2.290691991646554e-09,4.786116551258601e-05,2.9624794478877448e-05
66,2.2906907926056873e-09,4.7861161874607205e-05,2.9624794478877448e-05
67,2.2906907126696296e-09,4.78611582366284e-05,2.9624794478877448e-05
68,2.2906903129893406e-09,4.78611582366284e-05,2.9624794478877448e-05
69,2.2906901531172253e-09,4.7861150960670784e-05,2.962477992696222e-05
70,2.290689913309052e-09,4.786114732269198e-05,2.9624763556057587e-05
71,2.290689593564821e-09,4.7861136408755556e-05,2.9624745366163552e-05
72,2.2906883945239543e-09,4.7861136408755556e-05,2.9624745366163552e-05
73,2.2906883145878963e-09,4.786111458088271e-05,2.9624745366163552e-05
74,2.2906841312675395e-09,4.7861085477052256e-05,2.9624745366163552e-05
75,2.2906837493508193e-09,4.7861085477052256e-05,2.9624745366163552e-05
76,2.290683509542646e-09,4.786108183907345e-05,2.9624745366163552e-05
77,2.290683189798415e-09,4.786107092513703e-05,2.9624745366163552e-05
78,2.290682070693606e-09,4.786100180353969e-05,2.9624745366163552e-05
79,2.290675800153963e-09,4.786090721609071e-05,2.9624745366163552e-05
80,2.290666527571261e-09,4.786089266417548e-05,2.9624745366163552e-05
81,2.2906652308307685e-09,4.786089266417548e-05,2.96225643978687e-05
82,2.2906650709586528e-09,4.7860889026196674e-05,2.9622311558341607e-05
83,2.290664751214422e-09,4.7860536142252386e-05,2.9622078727697954e-05
84,2.2906151908586027e-09,4.7859619371593e-05,2.9622078727697954e-05
85,2.290534508730957e-09,4.7858724428806454e-05,2.9622078727697954e-05
86,2.2904572638537958e-09,4.7858298785286024e-05,2.9622078727697954e-05
87,2.2904165852821733e-09,4.785826240549795e-05,2.9622078727697954e-05
88,2.2904124818978746e-09,4.785825149156153e-05,2.9622078727697954e-05
89,2.2904124019618165e-09,4.785825149156153e-05,2.9622078727697954e-05
90,2.290412002281528e-09,4.7858247853582725e-05,2.9622078727697954e-05
91,2.29041192234547e-09,4.7858247853582725e-05,2.9622078727697954e-05
92,2.290410803240661e-09,4.7858236939646304e-05,2.9622078727697954e-05
93,2.2904107233046036e-09,4.7858233301667497e-05,2.9622078727697954e-05
94,2.2904104834964302e-09,4.785817509400658e-05,2.9622078727697954e-05
95,2.2904047813909754e-09,4.785809505847283e-05,2.9622078727697954e-05
96,2.2903975160915025e-09,4.785809505847283e-05,2.9622078727697954e-05
97,2.2903974361554445e-09,4.785809505847283e-05,2.9622078727697954e-05
98,2.290397356219387e-09,4.785809142049402e-05,2.9622078727697954e-05
99,2.290397036475156e-09,4.785809142049402e-05,2.9622078727697954e-05
100,2.29039687660304e-09,4.785809142049402e-05,2.9622078727697954e-05
epoch,loss,rmse_train,rmse_val
1,3.101153686202451e-07,0.0005568815977312624,0.0013224469730630517
2,3.101175809661072e-07,0.0005568836932070553,0.0013224264839664102
3,3.1012008662401057e-07,0.0005568857886828482,0.0013224049471318722
4,3.101221466295101e-07,0.0005568875349126756,0.0013223851565271616
